manufacturer,model,description,transmission,gear,engine_capacity,fuel_type,powertrain,engine_power,WLTP_metric_low,WLTP_metric_medium,WLTP_metric_high,WLTP_metric_extra_high,WLTPCO2,Emissions_CO,THC_emissions,emissions_NOx,noise_level
CHRYSLER JEEP,Renegade 4xe,Trailhawk 1.3 Turbo 4xe PHEV AT6 240HP,A6,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),132,6.4,7.7,6.7,9.1,0,461,36,17,71
CHRYSLER JEEP,Renegade 4xe,Limited 1.3 Turbo 4xe PHEV AT6 190HP,A6,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),96,6.5,7.2,6,8.6,0,396,50,18,72
CHRYSLER JEEP,Renegade 4xe,Limited 1.3 Turbo 4xe PHEV AT6 190HP,A6,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),96,7,7.8,6.3,9,0,396,50,18,72
CHRYSLER JEEP,Renegade 4xe,Longitude 1.3 Turbo 4xe PHEV AT6 190HP,A6,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),96,6.5,7.3,6,8.6,0,396,50,18,72
CHRYSLER JEEP,Renegade 4xe,Longitude 1.3 Turbo 4xe PHEV AT6 190HP,A6,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),96,7,7.8,6.3,9,0,396,50,18,72
CHRYSLER JEEP,Renegade MY21,80TH ANNIVERSARY 1.0 T3 120hp MT FWD,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),88,8,6.2,5.6,6.8,147,465,26,16,66
CHRYSLER JEEP,Renegade MY21,80TH ANNIVERSARY 1.0 T3 120hp MT FWD,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),88,8.3,6.8,6.2,7.5,160,465,26,16,66
CHRYSLER JEEP,Renegade MY21,80TH ANNIVERSARY 1.3 150hp T4 DDCT FWD,SA6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),111,7.7,6.1,5.7,7.3,150,392,35,12,68
CHRYSLER JEEP,Renegade MY21,80TH ANNIVERSARY 1.3 150hp T4 DDCT FWD,SA6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),111,8.3,6.5,8.1,7.9,162,392,35,12,68
CHRYSLER JEEP,Renegade MY21,LIMITED 1.0 T3 120hp MT FWD,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),88,8,6.2,5.6,6.8,147,465,26,16,66
CHRYSLER JEEP,Renegade MY21,LIMITED 1.0 T3 120hp MT FWD,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),88,8.3,6.8,6.2,7.5,160,465,26,16,66
CHRYSLER JEEP,Renegade MY21,LIMITED 1.3 150hp T4 DDCT FWD,SA6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),111,7.7,6.1,5.7,7.3,150,392,35,12,68
CHRYSLER JEEP,Renegade MY21,LIMITED 1.3 150hp T4 DDCT FWD,SA6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),111,8.3,6.5,8.1,7.9,162,392,35,12,68
CHRYSLER JEEP,Renegade MY21,LONGITUDE 1.0 T3 120hp MT FWD,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),88,8,6.2,5.6,6.8,147,465,26,16,66
CHRYSLER JEEP,Renegade MY21,LONGITUDE 1.0 T3 120hp MT FWD,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),88,8.3,6.8,6.2,7.5,160,465,26,16,66
CHRYSLER JEEP,Renegade MY21,LONGITUDE 1.3 150hp T4 DDCT FWD,SA6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),111,7.7,6.1,5.7,7.3,150,392,35,12,68
CHRYSLER JEEP,Renegade MY21,LONGITUDE 1.3 150hp T4 DDCT FWD,SA6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),111,8.3,6.5,8.1,7.9,162,392,35,12,68
CHRYSLER JEEP,Renegade MY21,NIGHT EAGLE 1.0 T3 120hp MT FWD,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),88,8,6.2,5.6,6.8,147,465,26,16,66
CHRYSLER JEEP,Renegade MY21,NIGHT EAGLE 1.0 T3 120hp MT FWD,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),88,8.3,6.8,6.2,7.5,160,465,26,16,66
CHRYSLER JEEP,Renegade MY21,NIGHT EAGLE 1.3 150hp T4 DDCT FWD,SA6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),111,7.7,6.1,5.7,7.3,150,392,35,12,68
CHRYSLER JEEP,Renegade MY21,NIGHT EAGLE 1.3 150hp T4 DDCT FWD,SA6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),111,8.3,6.5,8.1,7.9,162,392,35,12,68
CHRYSLER JEEP,Renegade MY22,S MY22 1.3 PHEV 240HP AT eAWD,A6,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),132,5.8,6.7,6.1,8.4,159,625,45,15,71
CHRYSLER JEEP,Renegade MY22,S MY22 1.3 PHEV 240HP AT eAWD,A6,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),132,6,7,6.4,9,168,625,45,15,71
CHRYSLER JEEP,Renegade MY22,S MY22 1.5 e-Hybrid 130HP MT FWD,DCT7,Automatic,1469,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),96,5.1,5.5,5.1,6.7,131,381,63,18,67
CHRYSLER JEEP,Renegade MY22,S MY22 1.5 e-Hybrid 130HP MT FWD,DCT7,Automatic,1469,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),96,5.2,6.1,5.5,7.3,141,381,63,18,67
CHRYSLER JEEP,Renegade MY22,Upland MY22 1.3 PHEV 240HP AT eAWD,A6,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),132,5.8,6.7,6.1,8.4,159,625,45,15,71
CHRYSLER JEEP,Renegade MY22,Upland MY22 1.3 PHEV 240HP AT eAWD,A6,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),132,6,7,6.4,9,168,625,45,15,71
CHRYSLER JEEP,Wrangler,4 Door 80th Anniversary 2.0 GME 272hp 4x4 Auto8 MY21,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),200,14.8,9.3,8.4,11,233,271,12,20,73
CHRYSLER JEEP,Wrangler,4 Door 80th Anniversary 2.0 GME 272hp 4x4 Auto8 MY21,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),200,15,10.1,9.2,11.8,250,271,12,20,73
CHRYSLER JEEP,Wrangler,4 Door Overland 2.0 GME 272hp 4x4 Auto8 MY21,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),200,14.8,9.3,8.4,11,233,271,12,20,73
CHRYSLER JEEP,Wrangler,4 Door Overland 2.0 GME 272hp 4x4 Auto8 MY21,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),200,15,10.1,9.2,11.8,250,271,12,20,73
CHRYSLER JEEP,Wrangler,4 Door Rubicon 2.0 GME 272hp 4x4 Auto8 MY21,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),200,15.2,10.5,9.6,12,257,352,13,25,72
CHRYSLER JEEP,Wrangler,4 Door Rubicon 2.0 GME 272hp 4x4 Auto8 MY21,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),200,16.4,11.4,10.5,13,278,352,13,25,72
CHRYSLER JEEP,Wrangler,4 Door Sahara 2.0 GME 272hp 4x4 Auto8 MY21,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),200,14.8,9.3,8.4,11,233,271,12,20,73
CHRYSLER JEEP,Wrangler,4 Door Sahara 2.0 GME 272hp 4x4 Auto8 MY21,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),200,15,10.1,9.2,11.8,250,271,12,20,73
CHRYSLER JEEP,Wrangler,2 Door 80th Anniversary 2.0 GME 272hp 4x4 Auto8 MY21,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),200,14.8,9.3,8.4,11,233,271,12,20,72
CHRYSLER JEEP,Wrangler,2 Door 80th Anniversary 2.0 GME 272hp 4x4 Auto8 MY21,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),200,15,10.1,9.2,11.8,250,271,12,20,72
CHRYSLER JEEP,Wrangler,2 Door Overland 2.0 GME 272hp 4x4 Auto8 - MY21,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),200,14.8,9.3,8.4,11,233,271,12,20,72
CHRYSLER JEEP,Wrangler,2 Door Overland 2.0 GME 272hp 4x4 Auto8 - MY21,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),200,15,10.1,9.2,11.8,250,271,12,20,72
CHRYSLER JEEP,Wrangler,2 Door Rubicon 2.0 GME 272hp 4x4 Auto8 MY21,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),200,15.2,10.5,9.6,12,257,352,13,25,73
CHRYSLER JEEP,Wrangler,2 Door Rubicon 2.0 GME 272hp 4x4 Auto8 MY21,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),200,16.4,11.4,10.5,13,278,352,13,25,73
CHRYSLER JEEP,Wrangler,2 Door Sahara 2.0 GME 272hp 4x4 Auto8 - MY21,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),200,14.8,9.3,8.4,11,233,271,12,20,72
CHRYSLER JEEP,Wrangler,2 Door Sahara 2.0 GME 272hp 4x4 Auto8 - MY21,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),200,15,10.1,9.2,11.8,250,271,12,20,72
CITROEN,Berlingo,PureTech 110,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),81,5.8,5.3,6.7,6.2,140,444,22,52,69
CITROEN,Berlingo,PureTech 110,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),81,7.8,6.9,6.4,8.3,167,444,22,52,69
CITROEN,Berlingo,PureTech 130 EAT8,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),96,6.2,5.5,6.9,6.5,146,588,24,35,67
CITROEN,Berlingo,PureTech 130 EAT8,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),96,8.6,7.3,6.6,8.5,173,588,24,35,67
CITROEN,Berlingo,Blue HDI 100,M5,Manual,1499,Diesel,Internal Combustion Engine (ICE),75,4.7,4.3,5.8,5.1,133,76,0,51,68
CITROEN,Berlingo,Blue HDI 100,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),75,4.5,4.2,5.7,4.9,129,52,0,51,68
CITROEN,Berlingo,Blue HDI 100,M5,Manual,1499,Diesel,Internal Combustion Engine (ICE),75,6.4,5.7,5.3,6.9,160,76,0,51,68
CITROEN,Berlingo,Blue HDI 100,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),75,5.9,5.5,5.1,6.8,154,52,0,51,68
CITROEN,Berlingo,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),96,4.8,4.5,5.9,5.2,137,90,0,34,68
CITROEN,Berlingo,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),96,4.6,4.3,5.7,5,130,53,0,49,68
CITROEN,Berlingo,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),96,6.5,5.7,5.4,6.9,161,90,0,34,68
CITROEN,Berlingo,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),96,5.8,5.5,5.2,6.7,154,53,0,49,68
CITROEN,Berlingo,Blue HDI 130 EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),96,5.1,4.6,5.8,5.4,141,86,0,39,69
CITROEN,Berlingo,Blue HDI 130 EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),96,6.7,5.9,5.4,6.9,163,86,0,39,69
CITROEN,C1,1.0L S&S 5-speed manual,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),53,4.4,4.1,5.4,4.8,109,197,30,19,69
CITROEN,C1,1.0L S&S 5-speed manual,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),53,5.7,4.6,4.4,5.9,117,197,30,19,69
CITROEN,C3 Aircross SUV,Blue HDi 110 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),81,4,3.7,4.6,4.2,110,79,0,48,68
CITROEN,C3 Aircross SUV,Blue HDi 110 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),81,5.1,4.6,4.5,5.7,132,79,0,48,68
CITROEN,C3 Aircross SUV,PureTech 110,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),81,5.3,4.7,5.8,5.5,124,320,26,30,67
CITROEN,C3 Aircross SUV,PureTech 110,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),81,7.7,6.4,5.9,7.4,154,320,26,30,67
CITROEN,C3 Aircross SUV,PureTech 130 EAT8,A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),96,5.9,5.1,6.1,6,135,296,19,35,67
CITROEN,C3 Aircross SUV,PureTech 130 EAT8,A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),96,8.7,6.8,5.9,7.5,158,296,19,35,67
CITROEN,C4 Cactus Hatch,PureTech 110 S&S 6-speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),81,5.3,4.7,5.8,5.5,124,320,26,30,69
CITROEN,C4 Cactus Hatch,PureTech 110 S&S 6-speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),81,7.7,6.4,5.9,7.4,154,320,26,30,69
CITROEN,C4 Cactus Hatch,PureTech 130 S&S EAT6 automatic,A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),96,5.9,5.1,6.1,6,135,296,19,35,68
CITROEN,C4 Cactus Hatch,PureTech 130 S&S EAT6 automatic,A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),96,8.7,6.8,5.9,7.5,158,296,19,35,68
CITROEN,C4 Cactus Hatch,Blue HDi 120 S&S EAT6 automatic,A6,Automatic,1499,Diesel,Internal Combustion Engine (ICE),88,4.6,4.1,5.3,4.9,127,114,0,39,68
CITROEN,C4 Cactus Hatch,Blue HDi 120 S&S EAT6 automatic,A6,Automatic,1499,Diesel,Internal Combustion Engine (ICE),88,6.2,5.1,4.6,5.8,140,114,0,39,68
CITROEN,C4 Cactus Hatch,Blue HDi 100 S&S 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),75,4.2,3.8,5,4.5,117,66,0,32,68
CITROEN,C4 Cactus Hatch,Blue HDi 100 S&S 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),75,5.3,4.7,4.4,5.6,131,66,0,32,68
CITROEN,C5 Aircross,BlueHDi 130 S&S,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),96,5.5,4.7,4.3,5.4,129,115,0,41,69
CITROEN,C5 Aircross,BlueHDi 130 S&S,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),96,6.3,5.6,5.2,6.5,154,115,0,41,69
CITROEN,C5 Aircross,BlueHDi 130 S&S EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),96,5.9,4.7,4.1,5.1,126,84,0,31,69
CITROEN,C5 Aircross,BlueHDi 130 S&S EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),96,5.5,4.8,4.3,5.3,128,55,0,27,68
CITROEN,C5 Aircross,BlueHDi 130 S&S EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),96,6.8,5.6,5.2,6.5,156,84,0,31,69
CITROEN,C5 Aircross,BlueHDi 130 S&S EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),96,6.7,5.7,5.2,6.6,157,55,0,27,68
CITROEN,C5 Aircross,BlueHDi 180 EAT8,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),130,7.4,5.9,5.2,6.1,157,35,0,37,70
CITROEN,C5 Aircross,BlueHDi 180 EAT8,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),130,8.2,6.6,5.9,7.1,178,35,0,37,70
CITROEN,C5 Aircross,PHEV FWD 225,A8,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),133,8.7,6.2,5.9,7.5,156,460,15,16,67
CITROEN,C5 Aircross,PHEV FWD 225,A8,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),133,9.2,6.9,6.8,8.6,176,460,15,16,67
CITROEN,C5 Aircross,PureTech 130 S&S,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),96,8,6.2,5.5,6.7,144,654,38,36,67
CITROEN,C5 Aircross,PureTech 130 S&S,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),96,6.9,5.8,5.2,6.4,136,438,28,57,67
CITROEN,C5 Aircross,PureTech 130 S&S,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),96,8.5,7.1,6.3,7.8,164,654,38,36,67
CITROEN,C5 Aircross,PureTech 130 S&S,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),96,7.8,6.9,6.2,7.8,162,438,28,57,67
CITROEN,C5 Aircross,PureTech 130 S&S EAT8,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),96,7.9,6,5.2,6.4,139,327,19,51,71
CITROEN,C5 Aircross,PureTech 130 S&S EAT8,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),96,8.4,7,6.2,8.1,165,327,19,51,71
CITROEN,C5 Aircross,PureTech 180 S&S EAT8,A8,Automatic,1598,Petrol,Internal Combustion Engine (ICE),133,9.6,6.9,6,7.3,161,617,25,36,67
CITROEN,C5 Aircross,PureTech 180 S&S EAT8,A8,Automatic,1598,Petrol,Internal Combustion Engine (ICE),133,9.9,7.7,6.9,8.5,181,617,25,36,67
CITROEN,Grand C4 SpaceTourer,BlueHDi 130 S&S 6 speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),96,4.3,3.9,4.9,4.5,119,48,0,56,70
CITROEN,Grand C4 SpaceTourer,BlueHDi 130 S&S 6 speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),96,5.6,5.2,4.7,5.8,140,48,0,56,70
CITROEN,Grand C4 SpaceTourer,BlueHDi 130 S&S EAT8 auto,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),96,4.8,4.3,5.3,4.9,128,55,0,27,67
CITROEN,Grand C4 SpaceTourer,BlueHDi 130 S&S EAT8 auto,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),96,6.7,5.7,5.2,6.6,157,55,0,27,67
CITROEN,Grand C4 SpaceTourer,PureTech 130 S&S 6 speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),96,5.8,5.1,6.2,5.9,133,326,21,36,69
CITROEN,Grand C4 SpaceTourer,PureTech 130 S&S 6 speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),96,7.6,6.7,5.9,7.2,153,326,21,36,69
CITROEN,Grand C4 SpaceTourer,PureTech 130 S&S EAT8 auto,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),96,6.2,5.2,6.3,6.2,142,459,19,38,69
CITROEN,Grand C4 SpaceTourer,PureTech 130 S&S EAT8 auto,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),96,8.7,7.2,6.5,8.2,172,459,19,38,69
CITROEN,New C3,Blue HDi 100 S&S manual,M5,Manual,1499,Diesel,Internal Combustion Engine (ICE),75,4,3.6,4.7,4.2,111,89,0,46,68
CITROEN,New C3,Blue HDi 100 S&S manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),75,3.7,3.5,4.4,4,105,84,0,51,67
CITROEN,New C3,Blue HDi 100 S&S manual,M5,Manual,1499,Diesel,Internal Combustion Engine (ICE),75,5.6,4.8,4.4,5.6,133,89,0,46,68
CITROEN,New C3,Blue HDi 100 S&S manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),75,5.1,4.5,4.2,5.3,125,84,0,51,67
CITROEN,New C3,PureTech 110 S&S 6-speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),81,5.1,4.6,5.6,5.3,120,353,25,24,66
CITROEN,New C3,PureTech 110 S&S 6-speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),81,6.9,5.6,5.1,6.3,133,353,25,24,66
CITROEN,New C3,PureTech 110 S&S EAT6 automatic,A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),81,5.7,4.8,5.5,5.6,126,187,14,24,67
CITROEN,New C3,PureTech 110 S&S EAT6 automatic,A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),81,7.9,6.1,5.4,6.4,141,187,14,24,67
CITROEN,New C3,PureTech 83 S&S manual,M5,Manual,1199,Petrol,Internal Combustion Engine (ICE),61,4.9,4.6,5.7,5.2,118,366,36,37,68
CITROEN,New C3,PureTech 83 S&S manual,M5,Manual,1199,Petrol,Internal Combustion Engine (ICE),61,6.1,5.4,5.2,6.5,132,366,36,37,68
CITROEN,New C4,100kW Electric Vehicle with 50kWh battery,A1,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),100,0,0,0,0,0,0,0,0,67
CITROEN,New C4,100kW Electric Vehicle with 50kWh battery,A1,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),100,0,0,0,0,0,0,0,0,67
CITROEN,New C4,BlueHDi 130 S&S EAT8 8-speed auto Feel Plus,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),96,5.2,4.2,3.7,4.7,114,67,0,39,68
CITROEN,New C4,BlueHDi 130 S&S EAT8 8-speed auto Feel Plus,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),96,5.7,4.8,4.3,5.4,130,67,0,39,68
CITROEN,New C4,BlueHDi 130 S&S EAT8 8-speed auto Flair / Flair Plus,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),96,5.1,4.3,3.8,4.7,115,50,0,38,68
CITROEN,New C4,BlueHDi 130 S&S EAT8 8-speed auto Flair / Flair Plus,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),96,5.5,4.7,4.1,5.2,125,50,0,38,68
CITROEN,New C4,PureTech 130 S&S 6-speed manual Feel Plus,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),96,6.1,5.2,4.4,5.4,117,332,25,45,66
CITROEN,New C4,PureTech 130 S&S 6-speed manual Feel Plus,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),96,6.9,5.9,5.1,6.4,135,332,25,45,66
CITROEN,New C4,PureTech 130 S&S 6-speed manual Flair / Flair Plus,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),96,6.2,5.2,4.5,5.5,117,334,24,23,66
CITROEN,New C4,PureTech 130 S&S 6-speed manual Flair / Flair Plus,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),96,6.7,5.7,4.9,6.1,130,334,24,23,66
CITROEN,New C4,PureTech 130 S&S EAT8 8-speed auto Feel Plus,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),96,7.5,5.7,4.7,5.7,127,317,22,37,67
CITROEN,New C4,PureTech 130 S&S EAT8 8-speed auto Feel Plus,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),96,7.7,6.3,5.4,6.6,143,317,22,37,67
CITROEN,New C4,PureTech 130 S&S EAT8 8-speed auto Flair / Flair Plus,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),96,7.1,5.7,4.8,5.7,127,325,20,33,67
CITROEN,New C4,PureTech 130 S&S EAT8 8-speed auto Flair / Flair Plus,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),96,7.5,6.2,5.3,6.5,139,325,20,33,67
CITROEN,SpaceTourer,50KWh Electric Vehicle,A1,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),100,0,0,0,0,0,0,0,0,68
CITROEN,SpaceTourer,50KWh Electric Vehicle,A1,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),100,0,0,0,0,0,0,0,0,68
CITROEN,SpaceTourer,BlueHDi 120 S&S 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),88,6.1,5.5,5.2,6.9,157,163,0,27,69
CITROEN,SpaceTourer,BlueHDi 120 S&S 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),88,6.5,5.5,5.3,7,159,170,0,35,68
CITROEN,SpaceTourer,BlueHDi 120 S&S 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),88,7,6.5,6.2,8.2,185,163,0,27,69
CITROEN,SpaceTourer,BlueHDi 120 S&S 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),88,7.4,6.4,6,7.8,181,170,0,35,68
CITROEN,SpaceTourer,BlueHDi 120 S&S EAT8,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),90,8,6.5,5.8,7.4,179,60,0,26,69
CITROEN,SpaceTourer,BlueHDi 120 S&S EAT8,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),90,8.5,7.6,6.7,8.4,203,60,0,26,69
CITROEN,SpaceTourer,BlueHDi 140 S&S 6-speed manual,M6,Manual,1997,Diesel,Internal Combustion Engine (ICE),106,6.2,5.7,5.6,7.5,167,55,0,39,71
CITROEN,SpaceTourer,BlueHDi 140 S&S 6-speed manual,M6,Manual,1997,Diesel,Internal Combustion Engine (ICE),106,7.4,6.9,6.5,8.5,195,55,0,39,71
CITROEN,SpaceTourer,BlueHDi 140 S&S EAT8,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),106,7.4,6.2,5.6,7.1,170,44,0,24,69
CITROEN,SpaceTourer,BlueHDi 140 S&S EAT8,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),106,8.5,7.3,6.6,8.2,199,44,0,24,69
CITROEN,SpaceTourer,BlueHDi 150 S&S 6-speed manual,M6,Manual,1997,Diesel,Internal Combustion Engine (ICE),110,7.1,6.1,5.9,7.7,177,169,0,31,71
CITROEN,SpaceTourer,BlueHDi 150 S&S 6-speed manual,M6,Manual,1997,Diesel,Internal Combustion Engine (ICE),110,8.3,7.4,6.9,8.7,205,169,0,31,71
CITROEN,SpaceTourer,BlueHDi 180 EAT8 S&S 8-speed Automatic,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),130,7.4,6.2,5.7,7,170,44,0,24,70
CITROEN,SpaceTourer,BlueHDi 180 EAT8 S&S 8-speed Automatic,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),130,8.4,6.5,5.9,7.6,182,57,0,23,70
CITROEN,SpaceTourer,BlueHDi 180 EAT8 S&S 8-speed Automatic,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),130,8.4,7.4,6.6,8.2,199,44,0,24,70
CITROEN,SpaceTourer,BlueHDi 180 EAT8 S&S 8-speed Automatic,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),130,8.9,7.6,6.9,8.7,209,57,0,23,70
DACIA,Duster,SE Twenty TCe 100 4x2 Bi-Fuel RE+,M5,Manual,999,Petrol / LPG,Internal Combustion Engine (ICE),74,7.9,5.8,5.6,7,145,732,31,26,68
DACIA,Duster,Comfort TCe 150 4x2 Auto EDC MY22,A6,Automatic,1330,Petrol,Internal Combustion Engine (ICE),110,7.7,5.9,5.4,6.7,142,234,13,19,69
DACIA,Duster,Comfort TCe 150 4x2 Auto EDC MY22,A6,Automatic,1330,Petrol,Internal Combustion Engine (ICE),110,7.7,5.9,5.4,6.7,142,234,13,19,69
